Year,CoC Number,"Total Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (SH),Total Year-Round Beds (TH)
2008,UT-500,1807.0,771,49.0,987
2008,UT-503,1185.0,610,0.0,575
2008,UT-504,314.0,175,0.0,139
2008,OH-502,2049.0,1100,52.0,897
2008,TN-506,200.0,181,0.0,19
2008,OH-500,1052.0,672,0.0,380
2008,NC-511,266.0,100,0.0,166
2008,MS-503,172.0,132,0.0,40
2008,NC-500,507.0,288,0.0,219
2008,NC-501,554.0,234,0.0,320
2008,NC-502,689.0,285,0.0,404
2008,NC-503,2972.0,2072,0.0,900
2008,NC-504,1060.0,393,0.0,667
2008,NC-505,1315.0,440,0.0,875
2008,NC-506,576.0,315,0.0,261
2008,NC-507,1201.0,718,0.0,483
2008,NC-508,125.0,88,0.0,37
2008,NC-509,196.0,164,0.0,32
2008,NC-513,147.0,72,0.0,75
2008,NJ-500,322.0,322,0.0,0
2008,NC-516,122.0,100,0.0,22
2008,ND-500,782.0,567,0.0,215
2008,NE-500,290.0,95,0.0,195
2008,NE-501,1095.0,618,0.0,477
2008,NE-502,1021.0,332,0.0,689
2008,NE-503,149.0,101,0.0,48
2008,NE-504,220.0,62,0.0,158
2008,NE-505,142.0,79,0.0,63
2008,NE-506,300.0,258,0.0,42
2008,NH-500,933.0,488,0.0,445
2008,NH-501,310.0,143,0.0,167
2008,MS-501,673.0,412,0.0,261
2008,MS-500,943.0,319,0.0,624
2008,MO-606,1996.0,1412,8.0,576
2008,MO-604,1745.0,965,10.0,770
2008,MI-517,333.0,139,0.0,194
2008,MI-518,93.0,36,0.0,57
2008,NY-608,178.0,69,0.0,109
2008,MI-519,490.0,159,0.0,331
2008,MI-522,165.0,58,0.0,107
2008,MI-523,130.0,46,0.0,84
2008,MN-500,3081.0,1910,0.0,1171
2008,MN-501,1367.0,539,10.0,818
2008,MN-502,465.0,176,0.0,289
2008,MN-503,588.0,139,0.0,449
2008,MN-504,121.0,21,0.0,100
2008,MN-505,445.0,152,0.0,293
2008,MN-506,261.0,94,0.0,167
2008,MN-508,176.0,82,0.0,94
2008,MN-509,360.0,153,0.0,207
2008,MN-510,120.0,53,0.0,67
2008,MN-511,112.0,48,0.0,64
2008,MO-500,361.0,226,0.0,135
2008,MO-501,1493.0,478,8.0,1007
2008,MO-503,197.0,119,0.0,78
2008,MO-600,668.0,224,0.0,444
2008,MO-602,397.0,93,0.0,304
2008,MO-603,137.0,99,0.0,38
2008,NH-502,273.0,67,5.0,201
2008,MT-500,1188.0,649,0.0,539
2008,NJ-501,219.0,105,0.0,114
2008,NY-519,263.0,168,0.0,95
2008,NY-503,380.0,264,0.0,116
2008,NY-504,77.0,13,0.0,64
2008,NY-505,699.0,332,0.0,367
2008,NY-507,99.0,74,0.0,25
2008,NY-508,952.0,470,0.0,482
2008,NY-510,50.0,22,0.0,28
2008,NY-512,92.0,65,0.0,27
2008,NY-513,15.0,15,0.0,0
2008,NY-514,116.0,50,0.0,66
2008,NY-516,64.0,47,0.0,17
2008,NY-518,445.0,88,0.0,357
2008,NY-520,15.0,15,0.0,0
2008,NY-501,268.0,49,0.0,219
2008,NY-522,115.0,39,0.0,76
2008,NY-523,86.0,52,0.0,34
2008,NY-524,222.0,80,0.0,142
2008,NY-600,46974.0,38761,131.0,8082
2008,NY-601,476.0,252,0.0,224
2008,NY-602,153.0,108,0.0,45
2008,NY-603,1737.0,1607,0.0,130
2008,NY-604,2227.0,491,0.0,1736
2008,NY-605,587.0,379,0.0,208
2008,NY-606,137.0,63,0.0,74
2008,NY-607,28.0,28,0.0,0
2008,NY-502,71.0,32,0.0,39
2008,NY-517,28.0,9,0.0,19
2008,NJ-509,137.0,137,0.0,0
2008,NJ-514,352.0,160,0.0,192
2008,NJ-503,373.0,125,29.0,219
2008,NJ-504,2332.0,1720,0.0,612
2008,NY-500,663.0,432,12.0,219
2008,NJ-505,149.0,124,0.0,25
2008,NJ-506,667.0,254,0.0,413
2008,NJ-507,357.0,146,0.0,211
2008,NJ-508,165.0,73,0.0,92
2008,NJ-510,133.0,41,0.0,92
2008,NJ-511,418.0,325,0.0,93
2008,NJ-512,128.0,0,0.0,128
2008,NJ-513,192.0,89,0.0,103
2008,NJ-502,338.0,304,0.0,34
2008,NJ-515,338.0,222,0.0,116
2008,NJ-520,88.0,70,0.0,18
2008,NV-502,338.0,186,0.0,152
2008,NV-501,700.0,275,0.0,425
2008,NM-501,1738.0,1207,0.0,531
2008,NM-500,911.0,304,0.0,607
2008,NV-500,4256.0,1326,25.0,2905
2008,NJ-519,49.0,49,0.0,0
2008,NJ-518,10.0,0,0.0,10
2008,NJ-516,66.0,59,0.0,7
2007,NV-502,,184,,192
2007,NY-511,,154,,241
2007,NY-510,,22,,28
2007,NY-512,,37,,39
2007,NY-508,,653,,499
2007,NY-507,,70,,37
2007,NY-505,,569,,917
2007,NY-504,,43,,52
2007,NY-503,,300,,119
2007,NY-502,,13,,39
2007,NY-501,,51,,213
2007,NY-500,,378,,247
2007,NJ-512,,0,,40
2007,NJ-515,,193,,155
2007,NV-501,,362,,290
2007,NV-500,,1391,,3252
2007,NM-501,,1062,,392
2007,NM-500,,329,,551
2007,NJ-520,,90,,36
2007,NJ-519,,49,,0
2007,NJ-518,,0,,20
2007,NJ-517,,19,,0
2007,NJ-516,,30,,7
2007,NJ-514,,154,,192
2007,NJ-513,,89,,111
2007,NY-514,,50,,66
2007,NY-513,,9,,0
2007,OH-503,,1090,,159
2007,NY-515,,9,,20
2007,NY-516,,47,,18
2007,NJ-510,,41,,92
2007,OH-507,,2337,,2459
2007,OH-505,,502,,260
2007,OH-504,,173,,154
2007,OH-506,,321,,392
2007,OH-502,,1122,,868
2007,OH-501,,442,,434
2007,OH-500,,659,,394
2007,NY-609,,87,,85
2007,NY-608,,111,,140
2007,NY-607,,28,,89
2007,NY-606,,63,,442
2007,NY-605,,370,,166
2007,NY-604,,515,,1764
2007,NY-603,,1542,,362
2007,NY-602,,122,,45
2007,NY-601,,233,,207
2007,NY-600,,39385,,7831
2007,NY-524,,80,,142
2007,NY-523,,48,,45
2007,NY-521,,7,,32
2007,NY-520,,5,,0
2007,NY-519,,86,,96
2007,NY-518,,98,,362
2007,NY-517,,9,,19
2007,NJ-511,,303,,105
2007,MN-508,,84,,88
2007,NJ-509,,148,,172
2007,NC-504,,336,,556
2007,NC-502,,289,,342
2007,NC-501,,250,,226
2007,NC-500,,261,,208
2007,MT-500,,655,,555
2007,MS-503,,38,,28
2007,MS-501,,383,,255
2007,MS-500,,302,,603
2007,MO-606,,1345,,279
2007,MO-604,,912,,1394
2007,MO-603,,107,,47
2007,MO-602,,91,,310
2007,MO-601,,42,,71
2007,MO-600,,216,,267
2007,MO-503,,117,,66
2007,MO-501,,458,,935
2007,MO-500,,246,,77
2007,MN-512,,41,,34
2007,MN-511,,16,,59
2007,MN-510,,0,,33
2007,MN-509,,149,,233
2007,MN-507,,41,,165
2007,MN-506,,107,,187
2007,MN-505,,199,,196
2007,OK-500,,267,,166
2007,MN-504,,11,,100
2007,NC-503,,1661,,755
2007,NC-505,,366,,969
2007,NJ-508,,66,,88
2007,NC-506,,315,,171
2007,NJ-507,,148,,159
2007,NJ-506,,214,,202
2007,NJ-505,,63,,505
2007,NJ-504,,1745,,746
2007,NJ-503,,131,,339
2007,NJ-502,,261,,49
2007,NJ-501,,108,,107
2007,NJ-500,,322,,20
2007,NH-502,,96,,118
2007,NH-501,,166,,200
2007,NH-500,,530,,568
2007,NE-506,,146,,21
2007,NE-505,,104,,52
2007,NE-504,,104,,87
2007,NE-503,,130,,33
2007,NE-502,,343,,643
2007,NE-501,,696,,654
2007,NE-500,,83,,239
2007,ND-500,,615,,342
2007,NC-516,,97,,29
2007,NC-513,,68,,90
2007,NC-511,,96,,148
2007,NC-509,,166,,49
2007,NC-508,,88,,42
2007,NC-507,,532,,721
2007,OH-508,,227,,179
2007,WI-501,,720,,772
2007,OK-501,,511,,176
2007,VA-518,,86,,48
2007,VA-514,,150,,68
2007,VA-513,,210,,98
2007,VA-512,,10,,22
2007,VA-510,,81,,8
2007,VA-509,,56,,6
2007,VA-508,,98,,109
2007,VA-507,,72,,278
2007,VA-505,,228,,243
2007,VA-504,,98,,61
2007,VA-503,,180,,200
2007,VA-502,,403,,131
2007,VA-501,,308,,134
2007,VA-500,,245,,554
2007,UT-504,,175,,107
2007,UT-503,,548,,569
2007,UT-500,,834,,1012
2007,TX-704,,320,,124
2007,TX-703,,165,,141
2007,TX-702,,122,,61
2007,TX-701,,182,,187
2007,TX-700,,1567,,2688
2007,TX-624,,251,,0
2007,TX-613,,236,,38
2007,TX-611,,451,,143
2007,TX-610,,65,,28
2007,VA-517,,69,,56
2007,VA-519,,59,,0
2007,TX-604,,104,,161
2007,VA-521,,462,,476
2007,MN-502,,189,,292
2007,WY-500,,504,,225
2007,WV-508,,638,,331
2007,WV-503,,295,,121
2007,WV-501,,218,,163
2007,WV-500,,118,,31
2007,WI-503,,282,,361
2007,WI-502,,172,,90
2007,WI-500,,1853,,2005
2007,WA-508,,310,,537
2007,WA-507,,176,,393
2007,WA-506,,52,,158
2007,WA-504,,299,,1072
2007,WA-503,,439,,1075
2007,WA-502,,516,,501
2007,WA-501,,2034,,3132
2007,WA-500,,2703,,4190
2007,VT-501,,137,,81
2007,VT-500,,391,,270
2007,VI-500,,115,,49
2007,VA-604,,140,,198
2007,VA-603,,183,,157
2007,VA-602,,66,,55
2007,VA-601,,295,,1080
2007,VA-600,,105,,139
2007,TX-607,,2411,,656
2007,TX-603,,617,,496
2007,OK-502,,649,,648
2007,PA-601,,326,,391
2007,PA-511,,135,,397
2007,PA-510,,169,,471
2007,PA-509,,392,,385
2007,PA-508,,53,,156
2007,PA-507,,697,,778
2007,PA-506,,186,,329
2007,PA-505,,142,,205
2007,PA-504,,236,,231
2007,PA-503,,89,,119
2007,PA-502,,356,,450
2007,PA-501,,150,,169
2007,PA-500,,3089,,4224
2007,OR-507,,38,,108
2007,OR-506,,100,,222
2007,OR-505,,1235,,1525
2007,OR-504,,427,,554
2007,OR-503,,172,,153
2007,OR-502,,178,,226
2007,OR-501,,1245,,5689
2007,OR-500,,585,,523
2007,OK-507,,246,,36
2007,OK-506,,168,,36
2007,OK-505,,256,,55
2007,OK-504,,50,,156
2007,OK-503,,85,,43
2007,PA-600,,364,,841
2007,PA-602,,315,,167
2007,TX-601,,1372,,918
2007,PA-603,,31,,97
2007,TX-600,,2295,,1523
2007,TX-504,,48,,36
2007,TX-503,,732,,682
2007,TX-501,,476,,154
2007,TX-500,,604,,740
2007,TN-512,,124,,277
2007,TN-510,,113,,171
2007,TN-509,,369,,93
2007,TN-507,,85,,185
2007,TN-506,,207,,81
2007,TN-504,,804,,556
2007,TN-503,,192,,149
2007,TN-502,,429,,418
2007,TN-501,,532,,1213
2007,TN-500,,275,,132
2007,SD-500,,717,,699
2007,SC-504,,119,,267
2007,SC-503,,258,,361
2007,SC-502,,338,,464
2007,SC-501,,652,,714
2007,SC-500,,403,,298
2007,RI-500,,753,,703
2007,PR-503,,297,,623
2007,PR-502,,259,,1393
2007,PA-605,,214,,177
2007,MN-503,,94,,243
2007,AR-505,,145,,14
2007,MN-501,,537,,923
2007,FL-504,,101,,468
2007,FL-502,,559,,823
2007,FL-501,,358,,692
2007,FL-500,,432,,293
2007,DE-500,,515,,710
2007,DC-500,,3001,,2263
2007,CT-512,,171,,0
2007,CT-510,,25,,43
2007,CT-509,,83,,17
2007,CT-508,,125,,188
2007,CT-507,,144,,147
2007,CT-506,,135,,5
2007,CT-505,,533,,95
2007,CT-504,,82,,123
2007,CT-503,,208,,227
2007,CT-502,,371,,364
2007,CT-501,,408,,296
2007,CT-500,,46,,66
2007,CO-504,,268,,472
2007,CO-503,,1740,,2664
2007,CO-500,,772,,498
2007,CA-614,,148,,118
2007,CA-613,,110,,103
2007,CA-612,,50,,103
2007,CA-611,,125,,169
2007,CA-610,,298,,1361
2007,FL-503,,382,,350
2007,FL-505,,49,,60
2007,CA-608,,614,,822
2007,FL-506,,275,,371
2007,GA-505,,221,,62
2007,GA-504,,237,,206
2007,GA-503,,107,,94
2007,GA-501,,1184,,1132
2007,GA-500,,1928,,2878
2007,FL-606,,224,,80
2007,FL-605,,440,,507
2007,FL-604,,270,,228
2007,FL-603,,162,,271
2007,FL-602,,62,,80
2007,FL-601,,797,,1805
2007,FL-600,,1402,,1831
2007,FL-520,,125,,158
2007,FL-519,,174,,0
2007,FL-518,,98,,24
2007,FL-517,,56,,40
2007,FL-515,,58,,188
2007,FL-514,,210,,252
2007,FL-513,,132,,502
2007,FL-512,,105,,81
2007,FL-511,,292,,373
2007,FL-510,,769,,1155
2007,FL-509,,82,,148
2007,FL-508,,170,,148
2007,FL-507,,1129,,1221
2007,CA-609,,510,,682
2007,CA-607,,144,,118
2007,GA-507,,360,,353
2007,CA-505,,530,,444
2007,CA-503,,544,,1097
2007,CA-502,,940,,1534
2007,CA-501,,1724,,757
2007,CA-500,,744,,1445
2007,AZ-502,,2254,,3358
2007,AZ-501,,691,,1514
2007,AZ-500,,791,,725
2007,AR-510,,102,,22
2007,AR-509,,94,,98
2007,AR-508,,195,,62
2007,AR-506,,23,,76
2007,AR-504,,226,,45
2007,AR-502,,55,,71
2007,AR-501,,202,,116
2007,AR-500,,441,,605
2007,AL-507,,297,,242
2007,AL-506,,93,,224
2007,AL-505,,228,,66
2007,AL-504,,153,,276
2007,AL-503,,438,,420
2007,AL-502,,36,,138
2007,AL-501,,133,,326
2007,AL-500,,388,,915
2007,AK-501,,595,,279
2007,AK-500,,500,,384
2007,CA-504,,607,,578
2007,CA-506,,282,,705
2007,CA-606,,479,,1181
2007,CA-507,,188,,383
2007,CA-605,,42,,194
2007,CA-604,,466,,506
2007,CA-603,,485,,590
2007,CA-602,,1137,,1843
2007,CA-601,,197,,2006
2007,CA-600,,4400,,8065
2007,CA-526,,214,,51
2007,CA-525,,32,,104
2007,CA-524,,83,,223
2007,CA-523,,28,,10
2007,CA-522,,112,,167
2007,CA-521,,111,,187
2007,CA-520,,101,,141
2007,CA-519,,222,,232
2007,CA-518,,205,,232
2007,CA-517,,118,,112
2007,CA-516,,96,,219
2007,CA-515,,21,,433
2007,CA-514,,1105,,1552
2007,CA-513,,278,,322
2007,CA-512,,151,,722
2007,CA-511,,1659,,672
2007,CA-510,,422,,349
2007,CA-509,,126,,94
2007,CA-508,,333,,271
2007,GA-506,,139,,332
2007,GU-500,,79,,138
2007,MN-500,,1907,,1250
2007,MD-601,,248,,602
2007,MD-513,,108,,64
2007,MD-512,,154,,106
2007,MD-511,,33,,81
2007,MD-510,,38,,25
2007,MD-509,,39,,219
2007,MD-508,,96,,129
2007,MD-507,,26,,65
2007,MD-506,,62,,140
2007,MD-505,,409,,167
2007,MD-504,,60,,87
2007,MD-503,,109,,163
2007,MD-502,,56,,74
2007,MD-501,,786,,1206
2007,MD-500,,77,,53
2007,MA-520,,405,,199
2007,MA-519,,65,,165
2007,MA-518,,45,,93
2007,MA-517,,96,,119
2007,MA-516,,129,,514
2007,MA-515,,60,,81
2007,MA-514,,525,,231
2007,MA-513,,92,,27
2007,MA-512,,100,,58
2007,MA-511,,202,,75
2007,MA-510,,287,,280
2007,MD-600,,263,,306
2007,ME-500,,507,,1080
2007,MA-508,,149,,243
2007,ME-501,,132,,397
2007,MI-524,,19,,14
2007,MI-523,,42,,75
2007,MI-522,,58,,33
2007,MI-521,,21,,21
2007,MI-519,,147,,293
2007,MI-518,,36,,36
2007,MI-517,,103,,223
2007,MI-516,,152,,102
2007,MI-515,,97,,57
2007,MI-514,,108,,97
2007,MI-513,,21,,54
2007,MI-512,,110,,163
2007,MI-511,,68,,28
2007,MI-510,,159,,211
2007,MI-509,,186,,100
2007,MI-508,,252,,117
2007,MI-507,,361,,263
2007,MI-506,,342,,524
2007,MI-505,,191,,78
2007,MI-504,,169,,360
2007,MI-503,,157,,41
2007,MI-502,,255,,416
2007,MI-501,,2205,,1339
2007,MI-500,,1057,,686
2007,ME-502,,329,,553
2007,MA-509,,249,,129
2007,MA-507,,53,,247
2007,HI-500,,313,,555
2007,IL-520,,262,,200
2007,IL-518,,259,,198
2007,IL-517,,325,,158
2007,IL-516,,88,,75
2007,IL-515,,73,,87
2007,IL-514,,228,,573
2007,IL-513,,128,,144
2007,IL-512,,282,,140
2007,IL-511,,226,,709
2007,IL-510,,1994,,4379
2007,IL-509,,24,,61
2007,IL-508,,166,,172
2007,IL-507,,327,,246
2007,IL-506,,158,,158
2007,IL-505,,32,,73
2007,IL-504,,121,,136
2007,IL-503,,58,,332
2007,IL-502,,105,,276
2007,IL-501,,244,,261
2007,IL-500,,27,,152
2007,ID-501,,436,,556
2007,ID-500,,310,,324
2007,IA-502,,420,,773
2007,IA-501,,757,,1255
2007,IA-500,,161,,187
2007,HI-501,,768,,1464
2007,IL-519,,77,,118
2007,IN-500,,224,,423
2007,MA-506,,753,,534
2007,IN-502,,2946,,2412
2007,MA-505,,121,,257
2007,MA-504,,346,,350
2007,MA-503,,287,,141
2007,MA-502,,266,,141
2007,MA-501,,937,,346
2007,MA-500,,3279,,1940
2007,LA-508,,73,,53
2007,LA-507,,116,,141
2007,LA-506,,101,,175
2007,LA-505,,111,,145
2007,LA-504,,228,,623
2007,LA-503,,205,,659
2007,LA-502,,272,,693
2007,LA-501,,265,,65
2007,LA-500,,234,,468
2007,KY-502,,460,,585
2007,KY-501,,992,,1517
2007,KY-500,,1355,,1370
2007,KS-507,,649,,422
2007,KS-505,,99,,79
2007,KS-503,,460,,130
2007,KS-502,,335,,207
2007,KS-501,,48,,97
2007,KS-500,,136,,122
2007,IN-503,,796,,1366
2007,Total,,211451,,211205
